,Q11P,Q12P,Q149,Q150,Q151P,Q15P,Q165P,Q166P,Q16P,Q17P,Q19P,Q20P,Q21P,Q22P,Q23P,Q25P,Q26P,Q57P,Q8P,Q9P,Q106,Q107,Q108,Q109,Q110,Q111,Q112,Q121,Q123,Q124,Q130P,Q160,Q162,Q163,Q164,Q169P,Q170P,Q171P,Q172P,Q173P,Q176P,Q180,Q182,Q184,Q185,Q186,Q188,Q189,Q190,Q195,Q197P,Q199P,Q224P,Q234P,Q235P,Q236P,Q237P,Q238P,Q239P,Q241,Q242,Q243,Q245,Q246,Q248,Q249,Q250,Q254P,Q255P,Q259P,Q27P,Q28P,Q29P,Q2P,Q30P,Q32P,Q33P,Q34P,Q35P,Q37P,Q38P,Q39P,Q3P,Q41P,Q42,Q4P,Q5P,Q64P,Q65P,Q66P,Q68P,Q69P,Q6P,Q70P,Q71P,Q72P,Q73P,Q77P,Q90
Q19P,0.057996032743638716,-0.054729053447214904,0.039310794136477804,0.0402422421633973,0.04794900795675297,0.04153026883251243,0.01773402100019935,0.008950410719444558,0.030471066669667476,0.06327080409813324,1.0,0.2925016272182798,0.4712179851810427,0.21847878360730014,0.48213959938951134,0.294371316395255,0.4660313351326987,0.004943352780413638,0.013696921905257672,0.0584270084665782,0.03948617040586345,0.04140649457980164,0.038272740683047,0.036395419727670665,0.04919590273426949,0.06874659524527954,-0.01700131267702194,-0.05491626800941714,-0.052336669098006876,0.047413631567172994,-0.02475472584534787,0.06116373584808323,0.07684268329807725,0.030879658299117558,0.04393234768651116,0.10522131064391174,0.14846311531845874,0.044137172436816995,0.046698999813707766,0.03131247045958701,0.029231145159153007,0.07079537491290915,-0.08222362528826785,-0.02275027126100041,-0.05657882837702189,-0.06704751517815705,-0.027487836883848135,0.06623338468866341,0.09111960653850026,0.03853178044966044,0.10021415252595317,0.04133897079701408,-0.010766320243030423,-0.03336959877064082,0.08908847684328261,0.031723298739098585,0.12927454190697812,-0.03138931493157992,0.09758783087117809,0.056323941434217255,0.09506346891510001,-0.03103210005818276,0.06935920618694864,-0.017160414310150838,0.07839270862118891,-0.029284718731644954,-0.0300057818410167,0.028887711623908616,0.04869098433352802,-0.021048531174705964,0.04978147331896316,0.09728295956231436,0.135680102883467,-0.005141437005476514,0.1409275520067402,0.06026782320580835,0.14173455681919273,0.09644608019541984,0.10628797919732404,0.12360315586996455,0.08763608420107405,0.061491419655684644,-0.013415665571447716,0.0988379625941325,0.02013909863563712,0.050340714232637314,0.02015613686751146,0.071231943376183,0.027757183521119742,0.0626740489772732,0.05933662147906596,0.03712785839541159,0.06908350161540151,0.04402226661998214,0.07876273124609791,0.10134465148599948,0.07506154649706497,0.0350116342463293,0.056781380584364015
Q20P,0.008684410099462138,-0.07085825102180084,0.09165307063416406,0.1007036406843736,0.13795204222676416,0.06676446411420688,0.04360416905144328,0.03915670684916027,-0.02575246073709271,0.010197526470110957,0.2925016272182798,1.0,0.3138809115605178,0.4592823797898614,0.27219010199120297,0.36286484323797524,0.23008778351876719,-0.0251667178486028,0.022662101018718895,0.13182247722502796,0.08960822915291505,0.0767645145371788,-0.002711887431682483,0.02514615389455541,0.03005740876108113,0.06510265271772937,-0.02979673008832612,-0.04018541011809458,-0.04914072811262441,0.05570436299624303,-0.07041363204876394,0.05374690533834165,0.0340359906967014,0.08365688667521558,0.08621162623663892,0.16629097123781192,0.250329412000773,0.07763050008201768,0.07837265207791538,0.046923800705295546,0.02912890262175075,0.060202461720059705,-0.2259235015775624,-0.11436690833423253,-0.17581196841649585,-0.1988277997367059,-0.11090894379577161,0.08177500559388806,0.07128330861357353,0.07067524387787354,0.19533107482752718,0.04766130445683462,0.04049339637104066,-0.043628793885550084,0.14710648853958969,0.039103908007122344,0.1889076462819709,-0.04144404107340808,0.1542377833189146,0.12034203650749861,0.13379122466449092,-0.0338622865480101,0.11081873946341883,0.01239089858655521,0.14458204352433116,-0.030614731602473116,-0.015812606028058077,0.05067342934018093,0.10051909174078776,-0.00948331431082132,0.12581302117232235,0.12371583444215492,0.2632804626366787,0.006945157682943321,0.2046560828768335,0.07264412061505209,0.29505334529172517,0.20374301624293462,0.16354498776603132,0.2664022087899574,0.20603305821882584,0.145744912850909,-0.06890486966788047,0.190287155071852,0.03384112138439405,0.05657625388556815,0.05224452083763396,0.1459891234156045,0.15796017501052195,0.1456438918737025,0.13584209487564397,0.1499983807750398,0.11879981728451798,0.14344277632450783,0.20829645123989432,0.19797913550585497,0.1904529470475073,0.10296837674552603,0.06026200467144794
Q21P,0.05132016386704989,-0.05123173799267849,0.049576131414691034,0.0518356208578957,0.04828636292418025,0.04759541020558703,0.01426747122111029,0.011776036507637068,0.025525806131470968,0.0308424360194411,0.4712179851810427,0.3138809115605178,1.0,0.2421357192232014,0.39425040635911757,0.2867132559279064,0.38479137051498113,-0.006714632115440233,0.009740604728537893,0.05792667434284745,0.02411731983884704,0.044250839069100205,0.027804904423006087,0.05052127785858855,0.06070697275942599,0.07533251108166629,0.002516037551679275,-0.10067789596969491,-0.08728173209540623,0.10374705927314806,-0.07442999536117646,0.05534847606541331,0.08621826800734189,0.022320987486250405,0.025723191784187784,0.0895730359835327,0.13895769797119054,0.04116983452093603,0.030876330848343188,0.038028650143813125,0.04314771154509089,0.07708201981034253,-0.08098351742483047,-0.01092287153564289,-0.045486550689134,-0.05726346584721563,-0.01407596093747902,0.07587519228834128,0.08440825202999011,0.067884595365331,0.09111478595784749,0.031915896916672466,0.00621008942360858,-0.03966875456806177,0.08911094773534789,0.042882383102689464,0.0962729926442332,-0.015319699310771187,0.0874238676129664,0.04781833032952677,0.07981782100463951,-0.04421401487805081,0.058993440964217034,-0.03498662250529931,0.062397216746223755,-0.03649487616115484,-0.034734648756142725,0.0015516947599913658,0.04561596691429857,-0.040815532332916224,0.04603630375626528,0.08303259458967652,0.13529869816268625,0.007716445007282428,0.14121577656822298,0.04483550118040287,0.1446146265129538,0.13798458312042605,0.0987839212270129,0.10991448891912159,0.07888796557579014,0.07369969041732163,-0.008876030602770663,0.09229809209132166,0.025881031002240016,0.03195734797297728,0.008622021949450175,0.06039555516455471,0.028369918296502417,0.05628906795355865,0.06426879313871026,0.04210187184107617,0.06308741531597666,0.04789578602094071,0.07433944152581007,0.08761070904670586,0.08611856124385922,0.04005791361519112,0.07195153660043499
Q22P,-0.04023251014710829,-0.08798612588210868,0.07507801068526722,0.14874850105480342,0.2087388103391427,0.22720884925510387,0.15739532015661853,0.1254655144015296,-0.059843879726545396,0.08337885177686728,0.21847878360730014,0.4592823797898614,0.2421357192232014,1.0,0.2062435376898144,0.4345146218489262,0.1659805817249773,-0.08955037333161771,-0.03993030351519649,0.17741397422281804,0.14187221473675737,0.10073658305554986,-0.06055211365582714,-0.0394544974231127,-0.05379052496820189,0.09745827927837286,0.07750213578323259,-0.10192863582196782,-0.07621063029104144,0.07423581637310235,-0.07842810378144455,0.06921453336567493,-0.005477488455681824,0.08546229310825602,0.23855814978033926,0.34217567701479673,0.3618185867706612,0.2159947960809842,0.24151982203379502,0.1800567428741909,0.065419093976063,0.02291094801003332,-0.39647373466412733,-0.21745855274920198,-0.2592781572250294,-0.33604928450332006,-0.21590226173571728,0.07361703977959139,0.10863192304408906,0.0335248326548466,0.20072898532015848,0.015036062475727106,-0.049136973956768464,0.019616554396962284,0.12245458465424794,0.03550469116717261,0.18315918849895255,-0.004586930585423358,0.204199685194282,0.133831265372591,0.16272636166460888,0.010001161512895105,0.14398797286129275,0.06004268023738553,0.24607304446410866,-0.03959945476404219,0.015416967331586737,0.09030800524722186,0.15990439146143764,0.03206029492511116,0.2363910901785619,0.13130830645587668,0.31024456634066294,0.013773868540666619,0.1641553917958138,0.03751651492251961,0.3417410287083281,0.26060634667924987,0.1837810126758462,0.32908618399047657,0.29740911069121506,0.21836430120430803,-0.05459158680107888,0.2664184500491562,0.020427767938334625,0.026832178076122693,0.13117939042362348,0.22908358625261804,0.15745610985749997,0.07305978492388704,0.08543698642283351,0.06230670954713107,0.29624424850317027,0.07759095619189753,0.1539471131352017,0.09274697228895702,0.10435636915942141,0.081982633335342,0.03623581017537673
Q23P,0.04660009586923484,-0.04263800172916267,0.0743744337205092,0.04401424176892474,0.0824876487839306,0.09009844397288738,0.04507725958577445,0.04176125969832269,0.03225446522700738,0.06429156729765353,0.48213959938951134,0.27219010199120297,0.39425040635911757,0.2062435376898144,1.0,0.34313161760310507,0.43913842404499315,0.0063260073583185274,0.004561942796793991,0.07432258950819012,0.03727122787754686,0.041858357814736555,0.041293533933493276,0.03655316012178526,0.06346729165499938,0.07057062401705112,-0.003544004162373611,-0.04534057912104229,-0.04399173506057701,0.02226539491985712,-0.008281254859917632,0.06539753275980083,0.06336203029723014,0.044144110601776795,0.09145371408584856,0.155730330804423,0.21144072277509182,0.0725579573802819,0.09269914916251192,0.04252392792822703,0.040746289522583086,0.07740119800202852,-0.11869274928491315,-0.05490122385666264,-0.08826301661196535,-0.12487530021545018,-0.060130276158548136,0.08373816743324888,0.08510910781010302,0.045491567884973744,0.12989443947291157,0.043712525356499034,-0.01624960327360476,-0.033202238236746444,0.09794645858739018,0.022348765226703517,0.12619704035456525,-0.053377167463499776,0.1098863912990971,0.05891304464497184,0.11441574202007318,-0.05757751422378618,0.09364269074678998,-0.0303183075920485,0.09911046784229122,-0.06508764035880346,-0.025467176682311993,0.0417165991782765,0.058260509610807434,0.015671607498782384,0.1012906607535368,0.09226062345556915,0.15748970491438274,-0.020251553882588896,0.15872860352490667,0.07116087228472967,0.18012170693630866,0.10388468466975292,0.11892011618577238,0.15337705849385308,0.12701903560626765,0.09343638251564906,-0.038543348649491015,0.11038339658903987,0.018736064684775552,0.05015450489862205,0.03419071316678109,0.09245807213683406,0.053226306029982066,0.06694089804607345,0.062264591742999496,0.05216473608946235,0.10500570656063132,0.037140783500148156,0.10080800153531758,0.10228612729960614,0.09008540150342602,0.03943870026329799,0.04178722913557732
Q25P,0.0023463888984545335,-0.05439359844483039,0.126229315897031,0.13259754739577348,0.15173798349017045,0.26151300642292674,0.11935341680893795,0.14235759677695053,0.017694618820399223,0.08602275173278855,0.294371316395255,0.36286484323797524,0.2867132559279064,0.4345146218489262,0.34313161760310507,1.0,0.3284444405130078,-0.03926231131225024,-0.007946620301085568,0.05838574705547398,0.05940114599377272,0.07624288771815693,-0.04308547964978735,-0.017551705121653136,-0.045060995544379125,0.05864266815326401,0.031889039184701956,-0.09150299444423642,-0.023047090964387916,0.01583299419122458,-0.043470430369846075,0.008306194822302163,-0.012616034219856713,0.02995891296959702,0.19917788865009767,0.3307085640836241,0.35176248992489606,0.16443301312679215,0.23248567109368118,0.12412903293568847,0.05166011943881286,-0.006102397410362788,-0.23258030648975286,-0.160089420723028,-0.17763276944740317,-0.28880107096273494,-0.16494590598729073,0.058811525250605956,0.08234226553380393,0.09887604125390961,0.22795592615690247,0.036467017425821445,-0.0017294665777041142,0.04940936929082904,0.06447180414818379,0.032636550675083635,0.2219665977003327,0.0010467723333283654,0.19022179105638706,0.13943491043284706,0.1716260624473973,0.0014413987854315629,0.09826574205976935,0.03254105127162462,0.1667613398875226,-0.05223448417602507,0.020403841755975902,0.09483429264699128,0.1361624994400772,0.058262105150098,0.20886897374565236,0.1816655060688127,0.2593969124792759,0.00306144098860901,0.14158148849277682,0.11620751205690964,0.29929563799070097,0.2123637369827341,0.14714205242998282,0.24984854161517248,0.23493109975712262,0.15367299687736016,-0.047896910358350635,0.20629359462521885,0.0324530570905695,0.037792921076599824,0.12015720838144893,0.17145137906871039,0.18250678968495407,0.0688524529116701,0.10077240302021427,0.1359043033952106,0.2673936438526766,0.13611724609839249,0.15998046112605974,0.08849541914447458,0.11177250243211062,0.05353687613756119,0.05166474218602895
Q26P,0.055306119418788,-0.025887461665492197,0.06483730216022504,0.036215013709402416,0.048162643927102566,0.07242125723192998,0.03070224953775908,0.03290860435920624,0.03397659420628763,0.0789513980250342,0.4660313351326987,0.23008778351876719,0.38479137051498113,0.1659805817249773,0.43913842404499315,0.3284444405130078,1.0,0.0005191284723901222,0.0035903445677434027,0.04832437888761282,0.0097767275145014,0.039911146424102824,0.02941151366641886,0.06248218681523814,0.05824345957298468,0.0637309730322583,-0.001063751376431396,-0.0524621852658525,-0.04362362744324317,0.026774296742758965,-0.0414759063894836,0.03995085945804701,0.06481104831992657,0.012999638275221485,0.06622972156168754,0.1111567034356111,0.14198868086362904,0.05421188646003618,0.06274682873452778,0.03452173816200339,0.04077433082337681,0.08331730966311793,-0.06342668378922682,-0.026054742019758183,-0.05560129582861339,-0.07191776540448042,-0.01663103769412587,0.07889861665527516,0.10342468276760784,0.055236819706157333,0.11798739313597821,0.03742407478756718,-0.0026380121315678915,-0.033323030562170106,0.08935987979076965,0.03290512281571658,0.12557931057939278,-0.03203429004187137,0.09407967041130014,0.05611052891498536,0.10029864315130681,-0.03421217803092703,0.08649689300361263,-0.015117205695693522,0.07522906930309423,-0.040095524564942454,-0.03114289032528272,0.03173475662754867,0.02634045428195013,-0.0043559626691065745,0.062494503353095705,0.10565317515540808,0.12452677246231823,-0.010481643055650384,0.13534986399084767,0.07920197814748425,0.14234975000122785,0.08267603861286735,0.09670594169597951,0.11627777531067632,0.0818825785624952,0.05072002836998698,-0.03341750333800144,0.09278417905695638,0.023843751858570485,0.048394049299263706,0.023372660554274505,0.07584222193758121,0.022027008076902815,0.05420859188686057,0.04621149185312073,0.03171810300280723,0.08551833911639846,0.03683272816844435,0.07791576802902299,0.09385637349787189,0.07169148853984576,0.037861766159404064,0.049304258493730484
Q57P,0.11726407534316897,0.05939480762346135,-0.025321453253775314,-0.09489983969528948,-0.06106541100839289,-0.11793694127464026,-0.21747260677343777,-0.09153349210865735,0.07644365764259321,-0.09243212500427432,0.004943352780413638,-0.0251667178486028,-0.006714632115440233,-0.08955037333161771,0.0063260073583185274,-0.03926231131225024,0.0005191284723901222,1.0,0.13248007040236282,-0.016492930611923234,-0.029211297995396464,-0.010806963038454184,0.066092472236472,0.02633179076106442,0.050742041016385145,-0.03548495384559909,-0.179125372913331,0.13677327377429768,0.14690381971110955,-0.05583541202221857,0.12292200319030162,-0.07881162400109613,-0.025542885556840186,0.10508543376213264,-0.2562636335639694,-0.1677436702601479,-0.13831550535850284,-0.13750463058268125,-0.19931348861208312,-0.16031247279939495,-0.03532545628116759,0.0289733719744223,0.22788854946706988,0.23265065189631537,0.1582933114939091,0.19556767679751771,0.21671955342524155,0.02414567427272528,-0.022110881534929183,0.03638923534391281,0.018807424411750893,0.16198494585830567,0.22289919245375142,-0.02143566549917327,-0.09639041676855989,-0.037528346257571094,-0.06755148425825695,0.06044059054728227,-0.08702404533741405,0.03744897001514691,-0.0635161191342862,0.06404757612439621,-0.05145637449348731,0.10192157535842239,-0.03784950436151994,0.08477456061759571,0.05098026825999072,-0.05049281810795258,-0.030777436567380446,0.036914224713460266,-0.16757449074840625,-0.0663294557102807,-0.07208913338575952,0.11116094968335054,-0.035504601511961054,0.024381306347798448,-0.1029167945049006,-0.14507090851000787,-0.1052497222736612,-0.10976574499935984,-0.13127377455523156,-0.10571081864329421,0.04268410372826464,-0.13711172333775853,0.02700603552399238,0.11258706275141184,-0.14524214925719722,-0.0738169462848992,0.08408574390252231,0.10943083099262729,0.14740289665056072,0.1611311931908348,-0.2204342163939774,0.16213531350477645,0.13344680782911136,0.17561673943486927,0.1695042694458575,0.0921203563276584,0.009006636405118212
Q8P,0.15613149412945176,-0.014982441744817231,0.023329615978101778,-0.0335072118673966,-0.020025936126127016,-0.10876330228965042,-0.13088829438959806,-0.05713003107282178,-0.0058824618149789475,-0.13842940358170902,0.013696921905257672,0.022662101018718895,0.009740604728537893,-0.03993030351519649,0.004561942796793991,-0.007946620301085568,0.0035903445677434027,0.13248007040236282,1.0,0.03298574944989731,0.01819402923334387,0.004039979689938977,0.0602578858037143,0.031824275089952,0.062168338435261365,-0.009846100446045352,-0.0769643322838249,0.10822677304427308,0.09315679356558189,-0.02309668107397542,0.08318306493533471,-0.033708627085201545,-0.023090810044823586,0.0699506324166269,-0.18051097048085799,-0.1347295025745945,-0.1216312907797311,-0.11012267172721515,-0.13850240574493813,-0.1361429080653182,0.0051661502109927844,0.04880160975981783,0.1543426074832673,0.14860001162061284,0.11183816650407088,0.13359819931093164,0.1602988074674343,0.0458043658230272,0.01625954043177888,0.07238532588985899,0.028569196362529747,0.10640878663922616,0.136861521693903,-0.025412096527932776,-0.030846920686515778,-0.020385315947052497,-0.019143289282949536,0.02995581781944852,-0.07732619630333058,0.030883976526710544,-0.05295733718212595,0.020258568446740333,-0.013488981380570137,0.049151425889622256,-0.05817227473101909,0.03007720520068251,0.027551076245430007,-0.05818354079311604,-0.05089064057750678,0.012354400782177397,-0.08779681262032044,-0.03860985882068903,-0.04912763399974772,0.07843338277276352,-0.03569243385867084,-0.0050547202856201755,-0.059802180273227,-0.06585226314757102,-0.06249029637627419,-0.07275317049462253,-0.08812574415324928,-0.06468517908777514,0.051409605001568985,-0.08462546627371884,-0.0031377716462616186,0.10747177463131966,-0.029795316457381052,-0.09129418951537033,0.03350046562913806,0.05801457987868929,0.09250348632465659,0.08043722183847513,-0.15158339493458006,0.08630391184432981,0.06950344874751564,0.0970177286505421,0.10228220628366472,0.05428254619618739,0.02084984985708833
Q9P,0.0055418349839310745,-0.06704784060685637,0.02292104182227365,0.05140117018115399,0.09555615820866688,-0.013909297481263745,0.053516903116819246,0.03975336293664761,-0.07034955836879468,-0.04845984510347356,0.0584270084665782,0.13182247722502796,0.05792667434284745,0.17741397422281804,0.07432258950819012,0.05838574705547398,0.04832437888761282,-0.016492930611923234,0.03298574944989731,1.0,0.0910104646547026,0.03920464507932404,-0.0021419599742758233,-0.02894094368595253,-0.021923735211982695,0.08045616949347661,0.03713564371870046,0.02565412820699317,-0.008723364373290401,0.04986719963156135,0.014969654019387168,0.047834126257506666,0.01598347220609233,0.093615978247078,0.055299807158879,0.0657726638151428,0.07064076330379714,0.07704545051453378,0.05678582695800443,0.05935918250845105,0.03578731983347359,0.028302816627540174,-0.1529185507854234,-0.059529593998655254,-0.085590563223573,-0.09750576919178942,-0.08175047077100218,0.05725270653614983,0.03823652973219459,0.004410265386227641,0.08105123912454772,0.05488343943405492,0.024933981090683524,0.0236906427331545,0.0729155078040919,-0.0005422224264775927,0.05983753459093346,0.02839344735771828,0.038602089206956985,0.053868006706377584,0.016671495298054756,0.03585614489221029,0.04583450184377981,0.06618123591502872,0.11917683361200118,0.028020480427608116,0.01168628267284815,0.033347741009447186,0.08715877597560852,0.007426062483300932,0.10225801953393879,0.04415580128555167,0.1130428203169348,0.05194258912568984,0.0649834428605354,-0.009920621394274541,0.12248870440110425,0.10400670576357618,0.08154159585701011,0.13611598084907772,0.14386992661616324,0.11084091315384906,-0.05034247322809887,0.1378350842820705,0.0023859507458343513,0.052890805500856196,0.06756523986017654,0.1052433264728637,0.10396036112582237,0.07668679325446286,0.059255703321009504,0.046337856729335714,0.08899221265714949,0.06574525129405588,0.09454934225520101,0.07788037351893246,0.08641749925148164,0.062178382100588715,0.024499917373623007
Q106,-0.003336380085782159,-0.019022622706333397,-0.020338846458725232,0.07638815880806497,0.12027355136616907,0.07118301276698695,0.07558865507397236,0.031153133245543543,-0.012542973420380585,0.041315668713912415,0.03948617040586345,0.08960822915291505,0.02411731983884704,0.14187221473675737,0.03727122787754686,0.05940114599377272,0.0097767275145014,-0.029211297995396464,0.01819402923334387,0.0910104646547026,1.0,0.13918346294453157,0.21006606914748838,0.0022007189545676874,0.02669120152673761,0.043036750346632166,0.09524305295214146,0.04595162518793185,0.03722070466925177,0.042097511525328084,0.039214734649459106,0.11480238085634648,0.03847107183238608,0.12435061864284638,0.13538389291181155,0.09993498589682108,0.10706512653930746,0.07941981891608249,0.10634414725375951,0.08269222902862348,0.009976785042358877,0.05031200242451204,-0.09380756092063171,-0.05084524596709462,-0.05749647535476168,-0.07437675957994234,-0.030083581300581416,0.044626987200340786,0.08631958990957814,0.033700051034067056,0.08612571536662085,0.04590528782059909,-0.014816798889468095,0.056736118095331745,0.10726999337471947,0.06753022075309667,0.07098125366333967,0.06705179443134333,0.06065221885334912,0.07861815114749035,0.08735534432764265,0.052872620359303346,0.08412348788683996,0.0682037933436468,0.1242427593919426,0.048720987911753916,0.11537158825853361,0.11550758624092769,0.1036497554249216,0.08041699621843516,0.12573176368234845,0.06879266894102448,0.11001818580594387,0.05042677751425372,0.06992507995676223,0.029046529926973083,0.09607948320503688,0.11204734624753042,0.08949872615013456,0.1160860335870422,0.12448763468223861,0.16390934496280052,0.025104610683301342,0.12817917391513067,0.04566365583692143,0.04042275535213818,0.10474896749915683,0.12501310540454955,0.06608853166503162,0.02657919036400433,0.022577791126482522,0.030744767172502494,0.10727098642308797,0.02990736236836266,0.07903152048955826,0.04265128866460124,0.049181689576999345,0.07979308924846856,0.11607473055548828
Q107,0.0010948230637545086,0.009769186394513133,0.08262348590657939,0.08930156604685725,0.06019446584380739,0.06645121281838975,0.051998399168641164,0.0405752029813096,0.03055940444446754,0.05332188411274191,0.04140649457980164,0.0767645145371788,0.044250839069100205,0.10073658305554986,0.041858357814736555,0.07624288771815693,0.039911146424102824,-0.010806963038454184,0.004039979689938977,0.03920464507932404,0.13918346294453157,1.0,0.05671518276157571,0.14972980386264503,0.1083761065455012,0.023430640135175786,0.05211304153843877,0.038466835615608215,0.0007243851191683133,0.03667787467545716,0.010887704334695984,0.09574747859086452,0.09129893913262431,0.05005932789293532,0.08729959833030052,0.11316402738061718,0.12138452164090946,0.07135138062084039,0.08684517996722997,0.05896264570909821,0.037605181656385975,0.0534842833576031,-0.04897002905289885,-0.019319392702092947,-0.048233644803206265,-0.05812620452868232,-0.016189877243262436,0.06124670621205745,0.0869378250190111,0.02321550732321907,0.10815771726516439,0.04036055294668174,0.0333682173809264,0.020878928366187474,0.10849089098807106,0.05638959931237942,0.09827018612800932,0.019544696342307242,0.10549617016683585,0.12965862355642374,0.12718924769155723,0.03804848412929597,0.09170254730423048,0.057593833395563704,0.13323710224379962,0.032062496720029705,0.05446801802514153,0.06962413779050464,0.052614554637847415,0.037215027770066654,0.08093675773670866,0.07396326312416447,0.09372957154020889,0.009675796038204135,0.09222435245909334,0.05323955850327893,0.10496341174122671,0.07059825881692972,0.07972669090343491,0.09816335291797762,0.09286084877082784,0.051958609494239784,0.018888629353639212,0.09256701921433236,0.026558716783284683,0.04538375895926571,0.03426065481536267,0.09044677657812536,0.027776967813350584,0.04948286124472966,0.06928190692827883,0.02570999054013189,0.09231568807895904,0.047933316644795894,0.09293431349675667,0.05908289684986166,0.06579312631760095,0.01984039993196811,0.1228627995085936
Q108,0.047598358568097236,0.007388125684421759,0.009706272845123074,-0.00981489716659808,0.03312123966719623,-0.027639553665480807,-0.018100416140557803,-0.02553854467000457,0.02307241537552011,0.012246198432847865,0.038272740683047,-0.002711887431682483,0.027804904423006087,-0.06055211365582714,0.041293533933493276,-0.04308547964978735,0.02941151366641886,0.066092472236472,0.0602578858037143,-0.0021419599742758233,0.21006606914748838,0.05671518276157571,1.0,0.19284693989836926,0.16889728925472008,0.020676195434925788,-0.014838240050061019,0.06164892879969629,0.014390838122218443,-0.009949696604935561,0.049184288343582544,0.10347366609785175,0.09059632979518424,0.06537927371621868,0.0037946690478196,-0.023594072841571744,-0.03347685900783468,0.007766267015648824,-0.007724671838104654,-0.030543575333987553,-0.03225826878286534,0.10263018968304694,0.06224683389262143,0.05496605182309876,0.03747317516531503,0.05133140055995257,0.07640052005569065,0.09268112546570142,0.0709904143298697,0.0565004325172661,0.054410835626451194,0.055850035115685634,0.022079850940155594,-0.02697413022939892,0.07702836583694794,0.03674824305617215,0.020071305083282035,-0.002262964641825775,0.03359675950291455,-0.02596597961981429,0.08090337434250343,-0.024645350015275996,0.07927136187470335,-0.01993147283948034,0.010866390407104434,0.00697245719664275,0.008791051049874479,0.0432263685028091,3.096158388238761e-05,0.03306860058137745,-0.00555409165011841,0.03401144217011754,0.004123338213240223,0.024113366553478763,0.06558319111188494,0.04615053260543431,-0.011401938028500971,-0.02163769376372679,0.01326427479447582,0.007622683082985722,-0.009583315984164672,0.032951837106332864,0.03111199568656179,0.02528983660418451,0.04478048459790547,0.05779626015894324,0.00742058913315985,0.006234414405365951,-0.0028973641079827655,0.054682186922299994,0.02546169490733088,0.03023890351364282,-0.01989966244942435,0.008030546760544348,0.07043906215507863,0.07770262856655215,0.07539709887345561,0.04998477412594015,0.10237960321238568
